vehicle_category,vehicle_type,engine_cc,cylinders,horsepower,weight_kg,transmission,fuel_type,cooling_system,daily_distance_km,daily_income,fuel_price_per_liter,year,fuel_efficiency_kmpl,label
Roda4,SUV,1890.3,4,131.3,1528.1,Automatic,Hybrid,Liquid-cooled,78.7,503722.0,14403.0,2021,8.98,Boros
Roda4,MPV,1492.5,4,97.9,1248.0,Automatic,Bensin,Liquid-cooled,40.7,355944.0,10472.0,2026,12.22,Hemat
Roda2,Bebek,117.3,1,8.4,99.0,Manual,Bensin,Air-cooled,19.3,145563.0,12415.0,2020,47.31,Boros
Roda4,SUV,1790.8,4,133.1,1458.0,CVT,Hybrid,Liquid-cooled,64.0,208196.0,14282.0,2026,12.98,Hemat
Roda4,MPV,1515.9,4,99.6,1255.4,Manual,Bensin,Liquid-cooled,29.2,228894.0,12060.0,2023,11.44,Boros
Roda2,Bebek,103.5,1,7.0,93.2,Manual,Bensin,Air-cooled,28.9,112198.0,13674.0,2021,53.34,Hemat
Roda4,City Car,1033.0,3,65.0,800.0,Manual,Bensin,Liquid-cooled,37.2,391921.0,10291.0,2025,16.92,Hemat
Roda2,Sport,205.4,2,22.0,143.8,Manual,Bensin,Liquid-cooled,47.5,258179.0,11087.0,2018,28.0,Boros
Roda4,SUV,1792.8,4,134.0,1457.3,Manual,Bensin,Liquid-cooled,18.4,354720.0,12885.0,2025,8.0,Boros
Roda4,City Car,1058.3,3,65.0,847.1,Manual,Bensin,Liquid-cooled,20.9,228203.0,12062.0,2016,17.38,Hemat
Roda2,Matic,151.5,1,14.5,120.9,CVT,Bensin,Liquid-cooled,52.2,122424.0,11688.0,2015,35.0,Boros
Roda4,SUV,1971.5,4,150.0,1589.2,Automatic,Hybrid,Liquid-cooled,76.0,128792.0,14028.0,2026,8.0,Boros
Roda4,City Car,1000.9,3,68.1,800.0,CVT,Bensin,Liquid-cooled,20.3,479885.0,11822.0,2022,16.7,Hemat
Roda2,Sport,208.5,2,24.5,145.3,Manual,Bensin,Liquid-cooled,52.4,73541.0,13447.0,2022,28.0,Boros
Roda2,Sport,159.1,1,19.1,123.9,Manual,Bensin,Liquid-cooled,73.5,50563.0,11040.0,2019,34.38,Hemat
Roda4,SUV,1568.9,4,113.0,1216.8,DCT,Hybrid,Liquid-cooled,40.3,492342.0,14212.0,2026,15.16,Hemat
Roda2,Matic,138.6,1,12.1,117.7,CVT,Bensin,Liquid-cooled,60.0,83172.0,12878.0,2024,36.35,Boros
Roda4,SUV,1504.7,4,100.0,1200.0,Automatic,Hybrid,Liquid-cooled,90.9,173814.0,13969.0,2015,12.63,Hemat
Roda4,City Car,1068.9,3,70.4,861.2,CVT,Bensin,Liquid-cooled,22.8,221655.0,10816.0,2018,16.26,Hemat
Roda4,SUV,1903.7,4,142.0,1567.6,CVT,Hybrid,Liquid-cooled,87.4,484472.0,13937.0,2020,8.94,Boros
Roda2,Bebek,106.7,1,7.4,93.3,Manual,Bensin,Air-cooled,31.1,274936.0,12451.0,2020,50.86,Hemat
Roda4,SUV,1516.2,4,101.9,1275.6,DCT,Diesel,Liquid-cooled,38.8,168470.0,10795.0,2022,12.61,Hemat
Roda2,Bebek,108.6,1,8.0,95.4,Manual,Bensin,Air-cooled,15.9,210765.0,12974.0,2023,43.95,Boros
Roda4,SUV,1652.4,4,119.9,1289.7,Manual,Diesel,Liquid-cooled,24.0,221607.0,11791.0,2018,8.8,Boros
Roda4,City Car,1383.0,3,93.1,1025.9,Automatic,Bensin,Liquid-cooled,32.4,486679.0,10873.0,2024,13.0,Boros
Roda4,City Car,1443.1,4,101.4,1036.5,Automatic,Bensin,Liquid-cooled,72.1,568820.0,10875.0,2023,13.0,Boros
Roda4,SUV,1672.7,4,118.6,1333.8,DCT,Hybrid,Liquid-cooled,48.6,219443.0,13920.0,2015,12.36,Hemat
Roda2,Sport,162.9,2,15.3,125.1,Manual,Bensin,Liquid-cooled,59.4,87051.0,12694.0,2016,31.35,Boros
Roda4,MPV,1461.3,4,97.3,1299.6,Automatic,Bensin,Liquid-cooled,74.0,361355.0,13743.0,2021,12.18,Hemat
Roda2,Sport Besar,275.8,2,28.7,166.3,Manual,Bensin,Liquid-cooled,61.5,194277.0,10635.0,2021,25.68,Hemat
Roda2,Matic,132.3,1,12.8,107.0,CVT,Bensin,Liquid-cooled,43.9,104606.0,12351.0,2024,35.0,Boros
Roda2,Matic,137.6,1,12.9,110.6,CVT,Bensin,Air-cooled,35.5,102483.0,13027.0,2016,35.0,Boros
Roda4,MPV,1689.0,4,119.5,1375.0,Manual,Bensin,Liquid-cooled,93.1,489463.0,12559.0,2022,9.99,Boros
Roda2,Matic,154.8,1,15.0,120.3,CVT,Bensin,Air-cooled,41.6,154834.0,10283.0,2018,35.0,Boros
Roda2,Bebek,132.6,1,10.1,102.6,Manual,Bensin,Air-cooled,60.6,263924.0,13238.0,2022,44.47,Boros
Roda2,Matic,134.7,1,11.6,107.6,CVT,Bensin,Liquid-cooled,79.2,165590.0,10290.0,2016,35.0,Boros
Roda2,Sport Besar,490.5,3,40.6,209.5,Manual,Bensin,Liquid-cooled,17.4,76624.0,13760.0,2025,17.82,Boros
Roda2,Bebek,114.8,1,8.7,94.1,Manual,Bensin,Air-cooled,61.6,293648.0,10204.0,2016,44.95,Boros
Roda2,Matic,114.9,1,9.6,95.0,CVT,Bensin,Liquid-cooled,51.6,122716.0,11039.0,2025,48.31,Hemat
Roda4,MPV,1724.4,4,117.5,1500.0,Manual,Bensin,Liquid-cooled,49.1,276734.0,13493.0,2018,9.0,Boros
Roda2,Matic,121.4,1,9.9,101.9,CVT,Bensin,Liquid-cooled,53.1,87698.0,13260.0,2018,45.27,Hemat
Roda4,SUV,1509.9,4,109.3,1206.2,Automatic,Bensin,Liquid-cooled,50.8,401075.0,12570.0,2026,10.86,Boros
Roda4,SUV,1876.1,4,142.0,1471.0,Automatic,Hybrid,Liquid-cooled,85.7,200394.0,14339.0,2023,9.05,Boros
Roda2,Sport Besar,506.6,4,58.1,227.8,Manual,Bensin,Liquid-cooled,44.4,232276.0,11470.0,2023,16.0,Boros
Roda4,SUV,1759.6,4,126.5,1392.8,Automatic,Bensin,Liquid-cooled,30.9,179085.0,12370.0,2023,8.0,Boros
Roda4,MPV,1305.3,4,86.9,1145.3,Automatic,Diesel,Liquid-cooled,51.0,493566.0,8197.0,2018,14.87,Hemat
Roda2,Sport,208.3,1,22.2,147.5,Manual,Bensin,Liquid-cooled,31.2,83006.0,13196.0,2017,29.52,Boros
Roda4,SUV,1908.3,4,142.0,1485.6,DCT,Bensin,Liquid-cooled,95.4,414630.0,10987.0,2025,8.0,Boros
Roda2,Matic,120.3,1,9.8,101.3,CVT,Bensin,Liquid-cooled,34.2,93152.0,10010.0,2025,41.91,Boros
Roda4,City Car,1460.4,4,102.7,1070.9,Manual,Bensin,Liquid-cooled,24.5,569119.0,12083.0,2021,13.0,Boros
Roda4,MPV,1506.1,4,104.2,1261.9,Automatic,Bensin,Liquid-cooled,16.0,461866.0,12717.0,2017,9.67,Boros
Roda4,MPV,1549.3,4,110.9,1323.6,Manual,Diesel,Liquid-cooled,50.1,304709.0,10848.0,2017,11.32,Boros
Roda4,SUV,1646.5,4,104.0,1403.2,Manual,Hybrid,Liquid-cooled,70.7,127102.0,14420.0,2018,13.09,Hemat
Roda4,SUV,1775.4,4,126.2,1436.2,DCT,Hybrid,Liquid-cooled,29.0,554985.0,14360.0,2016,11.64,Hemat
Roda2,Bebek,120.0,1,9.2,92.7,Manual,Bensin,Air-cooled,21.7,296544.0,13201.0,2017,43.4,Boros
Roda4,MPV,1372.3,4,86.0,1162.8,Automatic,Bensin,Liquid-cooled,23.2,324961.0,11148.0,2017,11.95,Boros
Roda4,MPV,1622.9,4,111.0,1416.2,Automatic,Diesel,Liquid-cooled,64.4,528305.0,10975.0,2020,9.0,Boros
Roda2,Sport,191.5,2,19.7,137.2,Manual,Bensin,Liquid-cooled,65.8,173671.0,11843.0,2024,28.78,Boros
Roda4,City Car,1165.9,4,77.5,898.8,Manual,Bensin,Liquid-cooled,96.1,517378.0,10277.0,2020,17.67,Hemat
Roda4,SUV,1751.6,4,126.6,1363.5,DCT,Bensin,Liquid-cooled,54.2,155895.0,11713.0,2022,10.17,Boros
Roda4,City Car,1168.0,4,79.7,885.5,CVT,Bensin,Liquid-cooled,93.6,299807.0,11199.0,2022,16.0,Hemat
Roda2,Sport Besar,338.8,3,34.9,183.6,Manual,Bensin,Liquid-cooled,38.6,218522.0,12240.0,2016,23.25,Hemat
Roda4,SUV,1996.5,4,147.3,1578.3,CVT,Diesel,Liquid-cooled,59.2,133888.0,9078.0,2018,8.0,Boros
Roda4,SUV,1978.2,4,148.3,1545.6,DCT,Hybrid,Liquid-cooled,53.0,330478.0,14403.0,2016,8.0,Boros
Roda4,SUV,1772.3,4,128.4,1427.4,Manual,Bensin,Liquid-cooled,48.2,408300.0,12219.0,2017,8.0,Boros
Roda2,Sport,242.0,1,28.9,163.2,Manual,Bensin,Liquid-cooled,67.1,65351.0,10964.0,2025,28.0,Boros
Roda4,SUV,1528.7,4,104.9,1200.0,CVT,Bensin,Liquid-cooled,18.1,527415.0,10501.0,2019,11.71,Hemat
Roda4,City Car,1427.6,3,97.5,1037.4,Automatic,Bensin,Liquid-cooled,71.4,324200.0,10712.0,2016,13.0,Boros
Roda4,City Car,1378.8,3,94.0,1018.6,CVT,Bensin,Liquid-cooled,61.0,413385.0,13156.0,2017,13.0,Boros
Roda2,Bebek,107.4,1,7.2,92.6,Manual,Bensin,Air-cooled,31.1,240272.0,11382.0,2016,54.78,Hemat
Roda2,Sport,246.0,1,29.6,170.0,Manual,Bensin,Liquid-cooled,38.7,164766.0,13762.0,2018,28.0,Boros
Roda4,SUV,1866.6,4,138.7,1508.9,Manual,Bensin,Liquid-cooled,93.4,143238.0,12296.0,2020,8.0,Boros
Roda4,SUV,1749.1,4,125.6,1406.4,Automatic,Diesel,Liquid-cooled,73.8,501079.0,8288.0,2016,9.77,Boros
Roda2,Matic,129.8,1,11.8,109.1,CVT,Bensin,Air-cooled,56.2,284142.0,10732.0,2018,35.0,Boros
Roda4,City Car,1035.9,4,67.3,848.4,Manual,Bensin,Liquid-cooled,64.5,224188.0,10097.0,2025,19.79,Hemat
Roda4,City Car,1425.1,3,97.8,1017.4,Automatic,Bensin,Liquid-cooled,57.3,144273.0,12889.0,2015,13.0,Boros
Roda4,SUV,1921.3,4,133.2,1503.2,DCT,Bensin,Liquid-cooled,48.8,475893.0,12871.0,2017,8.0,Boros
Roda2,Sport Besar,580.8,4,65.0,234.8,Manual,Bensin,Liquid-cooled,23.3,218301.0,11672.0,2018,16.0,Boros
Roda4,City Car,1021.2,4,65.0,827.6,CVT,Bensin,Liquid-cooled,69.7,578623.0,12843.0,2024,21.33,Hemat
Roda4,City Car,1022.5,3,72.4,839.7,Manual,Bensin,Liquid-cooled,28.0,169779.0,13169.0,2022,18.86,Hemat
Roda4,SUV,1837.2,4,126.5,1485.7,CVT,Diesel,Liquid-cooled,71.7,551266.0,12166.0,2025,9.0,Boros
Roda2,Sport,185.6,1,18.0,141.8,Manual,Bensin,Liquid-cooled,59.3,239499.0,12280.0,2024,32.9,Boros
Roda4,MPV,1311.6,4,90.7,1107.5,Manual,Bensin,Liquid-cooled,63.5,502615.0,12284.0,2026,16.37,Hemat
Roda4,City Car,1178.1,3,83.0,889.2,CVT,Bensin,Liquid-cooled,66.6,533781.0,12787.0,2024,16.18,Hemat
Roda2,Matic,133.3,1,13.0,109.5,CVT,Bensin,Liquid-cooled,19.0,168661.0,12177.0,2016,35.0,Boros
Roda4,SUV,1918.5,4,140.2,1489.0,CVT,Hybrid,Liquid-cooled,34.5,444745.0,14218.0,2019,9.7,Boros
Roda2,Bebek,146.0,1,12.0,110.0,Manual,Bensin,Air-cooled,29.2,251768.0,10761.0,2023,42.0,Boros
Roda4,SUV,1572.9,4,108.5,1267.6,DCT,Bensin,Liquid-cooled,77.6,534983.0,10280.0,2024,11.47,Hemat
Roda2,Sport Besar,262.6,4,26.5,160.0,Manual,Bensin,Liquid-cooled,63.1,78344.0,13863.0,2024,22.22,Hemat
Roda4,MPV,1319.9,4,89.0,1100.0,CVT,Bensin,Liquid-cooled,91.3,561625.0,10489.0,2020,15.49,Hemat
Roda4,MPV,1760.8,4,127.0,1458.3,CVT,Bensin,Liquid-cooled,58.0,365178.0,12281.0,2017,9.0,Boros
Roda2,Matic,145.0,1,14.2,122.5,CVT,Bensin,Liquid-cooled,36.3,270559.0,13707.0,2016,35.0,Boros
Roda4,City Car,1395.0,3,91.1,1039.8,CVT,Bensin,Liquid-cooled,41.7,403466.0,13769.0,2024,13.94,Boros
Roda4,City Car,1460.3,4,105.0,1051.1,Manual,Bensin,Liquid-cooled,38.9,144012.0,11970.0,2026,13.0,Boros
Roda4,MPV,1420.1,4,90.8,1173.2,CVT,Diesel,Liquid-cooled,78.3,116351.0,10644.0,2018,13.16,Hemat
Roda2,Sport,236.8,1,27.4,169.2,Manual,Bensin,Liquid-cooled,61.2,233519.0,10411.0,2022,28.0,Boros
Roda2,Matic,152.7,1,15.5,121.0,CVT,Bensin,Air-cooled,34.0,84561.0,11714.0,2025,35.0,Boros
Roda4,MPV,1334.2,4,85.9,1181.7,CVT,Bensin,Liquid-cooled,17.9,331346.0,11964.0,2026,12.38,Hemat
Roda2,Matic,112.4,1,9.0,95.0,CVT,Bensin,Liquid-cooled,29.8,95527.0,12272.0,2021,45.68,Hemat
Roda4,SUV,1535.3,4,100.0,1208.7,Automatic,Diesel,Liquid-cooled,61.4,494933.0,7822.0,2026,13.72,Hemat
Roda2,Matic,140.8,1,13.2,116.0,CVT,Bensin,Liquid-cooled,14.9,183880.0,13862.0,2015,35.0,Boros
Roda2,Sport Besar,533.1,2,49.5,223.4,Manual,Bensin,Liquid-cooled,13.6,217131.0,11065.0,2021,16.0,Boros
Roda4,SUV,1605.0,4,105.4,1351.0,DCT,Bensin,Liquid-cooled,48.7,291256.0,13159.0,2015,10.28,Boros
Roda2,Sport Besar,640.8,4,58.9,239.3,Manual,Bensin,Liquid-cooled,66.5,125714.0,10509.0,2022,16.0,Boros
Roda4,MPV,1685.8,4,120.9,1448.6,CVT,Diesel,Liquid-cooled,30.9,198757.0,9362.0,2018,9.0,Boros
Roda4,SUV,1626.5,4,120.5,1277.3,Manual,Hybrid,Liquid-cooled,67.9,575607.0,14289.0,2021,11.8,Hemat
Roda2,Matic,158.9,1,15.5,125.0,CVT,Bensin,Air-cooled,79.0,295115.0,13885.0,2020,35.0,Boros
Roda4,MPV,1711.6,4,129.1,1391.0,CVT,Bensin,Liquid-cooled,44.7,425887.0,13736.0,2025,10.08,Boros
Roda2,Bebek,145.4,1,11.1,109.9,Manual,Bensin,Air-cooled,30.1,204232.0,13827.0,2016,42.0,Boros
Roda4,MPV,1778.2,4,130.0,1475.8,Manual,Diesel,Liquid-cooled,70.0,194537.0,11229.0,2022,9.0,Boros
Roda2,Bebek,137.5,1,11.0,106.0,Manual,Bensin,Air-cooled,67.0,216299.0,12040.0,2019,42.0,Boros
Roda4,SUV,1647.5,4,115.8,1301.4,CVT,Hybrid,Liquid-cooled,96.4,167377.0,14360.0,2021,14.86,Hemat
Roda2,Matic,151.1,1,16.0,122.4,CVT,Bensin,Liquid-cooled,52.7,78963.0,11137.0,2023,35.0,Boros
Roda2,Sport,202.5,1,22.2,146.7,Manual,Bensin,Liquid-cooled,72.5,80434.0,12456.0,2023,28.0,Boros
Roda2,Sport Besar,306.4,3,36.4,164.4,Manual,Bensin,Liquid-cooled,47.0,119064.0,13647.0,2020,24.49,Hemat
Roda4,MPV,1631.1,4,119.0,1366.8,Manual,Bensin,Liquid-cooled,58.2,354694.0,13557.0,2022,10.23,Boros
Roda4,MPV,1583.5,4,109.3,1320.1,CVT,Bensin,Liquid-cooled,47.7,162601.0,11169.0,2024,9.69,Boros
Roda2,Sport,219.3,1,26.9,155.9,Manual,Bensin,Liquid-cooled,16.2,231695.0,10533.0,2021,28.0,Boros
Roda4,SUV,1786.9,4,132.1,1444.4,CVT,Bensin,Liquid-cooled,71.2,598205.0,10439.0,2020,8.0,Boros
Roda4,SUV,1828.0,4,130.5,1467.4,Manual,Hybrid,Liquid-cooled,80.3,323429.0,14176.0,2025,9.26,Boros
Roda2,Sport,201.3,2,23.5,149.5,Manual,Bensin,Liquid-cooled,34.4,191322.0,10300.0,2024,28.0,Boros
Roda4,SUV,1728.7,4,131.2,1296.2,CVT,Diesel,Liquid-cooled,53.3,558739.0,13138.0,2019,9.67,Boros
Roda2,Bebek,142.5,1,11.1,106.5,Manual,Bensin,Air-cooled,46.6,120566.0,11162.0,2024,42.0,Boros
Roda2,Matic,147.5,1,14.1,120.3,CVT,Bensin,Liquid-cooled,45.4,263607.0,12929.0,2023,35.0,Boros
Roda4,MPV,1495.0,4,99.9,1278.5,CVT,Bensin,Liquid-cooled,79.1,466812.0,10580.0,2025,10.65,Boros
Roda2,Sport,188.0,2,19.6,141.3,Manual,Bensin,Liquid-cooled,58.0,193077.0,12763.0,2023,30.02,Boros
Roda4,City Car,1089.6,3,75.7,838.9,Manual,Bensin,Liquid-cooled,98.4,590212.0,12777.0,2022,14.21,Boros
Roda4,City Car,1174.7,4,75.6,940.9,Automatic,Bensin,Liquid-cooled,49.6,407377.0,12565.0,2018,13.79,Boros
Roda4,MPV,1313.9,4,87.1,1154.0,Manual,Bensin,Liquid-cooled,20.5,205212.0,13452.0,2021,13.76,Hemat
Roda4,SUV,1723.5,4,122.0,1367.6,CVT,Bensin,Liquid-cooled,81.2,446029.0,11797.0,2022,9.22,Boros
Roda2,Matic,140.5,1,13.5,110.7,CVT,Bensin,Air-cooled,47.0,269051.0,11804.0,2019,35.0,Boros
Roda4,City Car,1287.2,3,94.0,1008.5,Manual,Bensin,Liquid-cooled,57.6,111267.0,10704.0,2015,13.0,Boros
Roda4,City Car,1132.0,4,80.8,828.0,Manual,Bensin,Liquid-cooled,18.5,187175.0,12984.0,2020,15.77,Hemat
Roda2,Sport,202.1,2,22.6,142.8,Manual,Bensin,Liquid-cooled,10.6,248445.0,11825.0,2022,28.0,Boros
Roda4,MPV,1594.6,4,115.5,1351.6,Manual,Bensin,Liquid-cooled,39.1,223159.0,10026.0,2021,9.0,Boros
Roda4,SUV,1747.5,4,122.3,1422.2,DCT,Diesel,Liquid-cooled,62.0,373979.0,11960.0,2017,10.78,Boros
Roda2,Bebek,128.9,1,10.4,100.3,Manual,Bensin,Air-cooled,59.1,152683.0,11968.0,2018,42.0,Boros
Roda4,SUV,1517.9,4,100.0,1225.5,Manual,Hybrid,Liquid-cooled,84.0,120622.0,13941.0,2024,13.86,Hemat
Roda2,Sport Besar,453.1,4,46.2,215.5,Manual,Bensin,Liquid-cooled,22.7,171902.0,11929.0,2018,18.43,Boros
Roda4,City Car,1033.6,3,68.1,849.9,Manual,Bensin,Liquid-cooled,91.2,571315.0,12835.0,2023,16.94,Hemat
Roda4,SUV,1682.4,4,121.1,1384.5,Automatic,Bensin,Liquid-cooled,85.8,307144.0,12357.0,2022,8.0,Boros
Roda4,City Car,1358.8,3,94.5,1033.8,Automatic,Bensin,Liquid-cooled,85.0,280837.0,10422.0,2026,13.0,Boros
Roda4,City Car,1231.4,3,83.1,910.7,Automatic,Bensin,Liquid-cooled,80.7,130256.0,12751.0,2020,13.75,Boros
Roda4,City Car,1199.6,4,78.6,902.4,CVT,Bensin,Liquid-cooled,37.4,172097.0,10072.0,2022,14.26,Boros
Roda4,City Car,1194.5,4,85.3,927.1,Automatic,Bensin,Liquid-cooled,70.6,471304.0,13354.0,2015,13.14,Boros
Roda2,Matic,149.0,1,15.0,117.8,CVT,Bensin,Liquid-cooled,48.3,173659.0,11213.0,2023,35.0,Boros
Roda2,Matic,138.7,1,14.3,114.7,CVT,Bensin,Liquid-cooled,33.7,228304.0,12228.0,2022,35.71,Boros
Roda2,Matic,120.1,1,10.6,104.2,CVT,Bensin,Liquid-cooled,58.3,191940.0,11676.0,2018,38.61,Boros
Roda4,MPV,1635.8,4,117.5,1358.1,CVT,Diesel,Liquid-cooled,53.6,188935.0,12261.0,2025,14.47,Hemat
Roda2,Matic,159.2,1,15.5,124.3,CVT,Bensin,Liquid-cooled,35.7,278454.0,11436.0,2020,35.0,Boros
Roda2,Sport,212.5,1,26.0,152.8,Manual,Bensin,Liquid-cooled,53.2,249588.0,13416.0,2017,28.0,Boros
Roda2,Matic,112.6,1,9.6,95.0,CVT,Bensin,Air-cooled,36.9,73396.0,11559.0,2026,56.43,Hemat
Roda2,Sport,206.9,2,24.2,153.0,Manual,Bensin,Liquid-cooled,16.2,78369.0,13526.0,2022,29.88,Boros
Roda2,Sport,155.7,1,15.0,123.1,Manual,Bensin,Liquid-cooled,38.7,166487.0,10665.0,2020,36.53,Hemat
Roda4,MPV,1559.5,4,103.0,1359.8,Manual,Diesel,Liquid-cooled,35.7,135631.0,8580.0,2025,12.96,Hemat
Roda2,Bebek,119.1,1,8.6,98.3,Manual,Bensin,Air-cooled,39.3,237735.0,10395.0,2021,42.0,Boros
Roda2,Matic,135.6,1,13.2,109.2,CVT,Bensin,Liquid-cooled,77.8,70961.0,11353.0,2020,35.0,Boros
Roda4,MPV,1656.5,4,117.8,1323.8,CVT,Bensin,Liquid-cooled,97.0,518342.0,13080.0,2026,9.43,Boros
Roda2,Sport,152.1,2,17.9,126.1,Manual,Bensin,Liquid-cooled,57.2,243450.0,13769.0,2022,37.18,Hemat
Roda4,City Car,1176.5,3,72.9,903.3,Manual,Bensin,Liquid-cooled,60.3,397159.0,13861.0,2015,14.3,Boros
Roda2,Sport Besar,640.2,3,70.0,235.8,Manual,Bensin,Liquid-cooled,68.0,98022.0,12196.0,2016,16.0,Boros
Roda2,Sport Besar,613.9,4,60.5,250.0,Manual,Bensin,Liquid-cooled,43.8,178270.0,12235.0,2019,16.0,Boros
Roda4,MPV,1729.0,4,120.7,1495.0,Automatic,Bensin,Liquid-cooled,29.6,311411.0,12888.0,2019,9.0,Boros
Roda4,MPV,1722.4,4,117.9,1410.4,Automatic,Bensin,Liquid-cooled,79.6,150272.0,12621.0,2015,9.0,Boros
Roda2,Sport,197.2,1,22.3,139.8,Manual,Bensin,Liquid-cooled,76.4,126572.0,10349.0,2021,28.0,Boros
Roda4,SUV,1927.7,4,145.6,1472.3,Manual,Diesel,Liquid-cooled,25.3,392103.0,7370.0,2022,8.0,Boros
Roda2,Matic,126.5,1,12.1,105.5,CVT,Bensin,Air-cooled,27.0,297062.0,13713.0,2021,49.01,Hemat
Roda2,Bebek,144.2,1,12.0,110.0,Manual,Bensin,Air-cooled,61.0,125366.0,12338.0,2016,42.0,Boros
Roda2,Sport,165.4,1,16.2,133.9,Manual,Bensin,Liquid-cooled,73.5,209194.0,11711.0,2016,32.53,Boros
Roda4,City Car,1293.9,4,90.1,945.3,Automatic,Bensin,Liquid-cooled,82.2,265998.0,13778.0,2026,13.15,Boros
Roda4,SUV,1990.1,4,143.9,1578.0,Automatic,Hybrid,Liquid-cooled,70.9,211312.0,14310.0,2025,9.06,Boros
Roda2,Sport Besar,501.0,3,54.3,215.6,Manual,Bensin,Liquid-cooled,26.3,254692.0,10654.0,2022,16.0,Boros
Roda2,Matic,150.0,1,15.1,114.7,CVT,Bensin,Liquid-cooled,77.7,217684.0,11414.0,2019,35.0,Boros
Roda2,Matic,154.7,1,15.2,121.6,CVT,Bensin,Liquid-cooled,61.7,253153.0,10501.0,2026,35.0,Boros
Roda4,MPV,1528.4,4,105.0,1273.4,CVT,Bensin,Liquid-cooled,33.2,135729.0,10267.0,2024,11.28,Boros
Roda4,SUV,1888.1,4,147.9,1521.3,Manual,Hybrid,Liquid-cooled,22.5,360401.0,14441.0,2024,8.78,Boros
Roda2,Sport,226.8,1,25.5,162.1,Manual,Bensin,Liquid-cooled,13.2,259640.0,13858.0,2026,28.0,Boros
Roda2,Sport,180.7,1,22.2,133.5,Manual,Bensin,Liquid-cooled,37.5,261431.0,10183.0,2016,28.0,Boros
Roda4,SUV,1932.7,4,150.0,1522.7,Manual,Diesel,Liquid-cooled,49.7,275376.0,7726.0,2022,8.35,Boros
Roda2,Sport Besar,572.2,2,66.1,227.4,Manual,Bensin,Liquid-cooled,27.3,56032.0,12442.0,2023,16.0,Boros
Roda4,SUV,1628.6,4,111.3,1293.8,DCT,Diesel,Liquid-cooled,53.5,331247.0,8247.0,2019,11.8,Hemat
Roda4,MPV,1574.3,4,109.0,1335.8,CVT,Bensin,Liquid-cooled,39.1,231168.0,10622.0,2021,10.58,Boros
Roda2,Sport Besar,580.8,2,65.8,235.9,Manual,Bensin,Liquid-cooled,54.1,176697.0,11800.0,2022,16.0,Boros
Roda4,SUV,1996.4,4,143.1,1490.2,DCT,Hybrid,Liquid-cooled,50.6,511105.0,14325.0,2021,10.46,Boros
Roda2,Sport Besar,614.6,2,68.9,240.1,Manual,Bensin,Liquid-cooled,50.7,133415.0,11522.0,2015,16.0,Boros
Roda4,City Car,1213.3,4,81.4,950.5,Manual,Bensin,Liquid-cooled,17.0,552544.0,11275.0,2020,15.45,Hemat
Roda2,Matic,130.7,1,11.7,106.6,CVT,Bensin,Liquid-cooled,40.0,126203.0,11000.0,2018,38.02,Boros
Roda2,Matic,120.0,1,9.7,103.6,CVT,Bensin,Liquid-cooled,72.6,52907.0,13767.0,2016,39.14,Boros
Roda4,MPV,1791.2,4,130.0,1496.7,CVT,Bensin,Liquid-cooled,77.6,316247.0,13438.0,2024,9.0,Boros
Roda4,MPV,1666.3,4,112.7,1369.4,Manual,Bensin,Liquid-cooled,96.9,164826.0,12887.0,2022,10.41,Boros
Roda4,SUV,1970.9,4,145.7,1547.3,DCT,Hybrid,Liquid-cooled,74.3,416659.0,14100.0,2016,8.0,Boros
Roda4,SUV,1774.7,4,120.9,1422.6,Manual,Hybrid,Liquid-cooled,17.5,137346.0,14471.0,2023,8.76,Boros
Roda4,City Car,1027.7,4,65.0,800.0,Automatic,Bensin,Liquid-cooled,55.6,258248.0,12016.0,2022,15.87,Hemat
Roda4,MPV,1340.1,4,92.0,1164.2,CVT,Bensin,Liquid-cooled,28.6,550680.0,11880.0,2018,14.24,Hemat
Roda4,MPV,1760.1,4,128.4,1479.5,CVT,Diesel,Liquid-cooled,37.8,517072.0,10947.0,2023,9.38,Boros
Roda2,Sport Besar,289.9,4,27.5,169.1,Manual,Bensin,Liquid-cooled,12.8,84805.0,12002.0,2018,23.16,Hemat
Roda4,City Car,1072.3,4,68.9,800.0,Automatic,Bensin,Liquid-cooled,84.7,285168.0,12458.0,2016,14.16,Boros
Roda4,MPV,1567.1,4,108.2,1302.3,Automatic,Diesel,Liquid-cooled,86.4,291660.0,11080.0,2020,13.0,Hemat
Roda4,MPV,1774.6,4,128.2,1449.9,Automatic,Bensin,Liquid-cooled,85.0,140963.0,11736.0,2021,9.0,Boros
Roda4,SUV,1519.1,4,103.6,1206.6,Automatic,Hybrid,Liquid-cooled,93.7,512119.0,14284.0,2021,14.08,Hemat
Roda2,Sport Besar,622.5,2,66.4,236.3,Manual,Bensin,Liquid-cooled,59.1,242258.0,11971.0,2020,16.0,Boros
Roda4,SUV,1520.2,4,100.0,1201.1,DCT,Diesel,Liquid-cooled,85.2,546330.0,10039.0,2026,16.0,Hemat
Roda2,Sport,195.2,2,22.6,143.9,Manual,Bensin,Liquid-cooled,45.2,122666.0,11190.0,2015,28.0,Boros
Roda4,SUV,1816.9,4,135.4,1509.5,Automatic,Diesel,Liquid-cooled,92.7,588002.0,11211.0,2026,9.7,Boros
Roda4,MPV,1767.0,4,128.0,1406.1,Automatic,Bensin,Liquid-cooled,51.6,159928.0,10469.0,2019,9.0,Boros
